model,layer,split,source_group,target_group,beta,intervention_type,rsm_pearson,invariant_violation_score,rsm_frobenius_distance,ivs_advantage_vs_random
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,task,0.9988367270137563,0.0011632729862437463,0.006505710906957863,0.000995800757590093
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,matched_random,0.9978409262561662,0.002159073743833839,0.15286239028896492,0.000995800757590093
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,opposite,0.9825782588514396,0.017421741148560432,0.24658209124534344,0.000995800757590093
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,task,0.9998927774016347,0.00010722259836526415,0.07334445118934756,0.008395763186931693
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,matched_random,0.991497014214703,0.008502985785296957,0.237712658456788,0.008395763186931693
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,opposite,0.9677812263559019,0.032218773644098087,0.3350222477951683,0.008395763186931693
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,task,0.9707385110745163,0.029261488925483747,0.14630651222658955,0.4334154018167222
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,matched_random,0.537323109257794,0.46267689074220597,0.11826196428664584,0.4334154018167222
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,opposite,-0.5352051614225597,1.5352051614225597,0.04470930374745797,0.4334154018167222
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,task,0.8514625125059434,0.1485374874940566,0.24475073135381553,1.0749878998026878
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,matched_random,-0.22352538729674445,1.2235253872967444,0.21360423188699007,1.0749878998026878
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,opposite,-0.8360181485837885,1.8360181485837885,0.1282854613039931,1.0749878998026878
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,task,0.5437608562025017,0.4562391437974983,0.336970131476164,1.0537639538043595
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,matched_random,-0.5100030976018579,1.510003097601858,0.3074275068921725,1.0537639538043595
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,opposite,-0.8638709060213644,1.8638709060213645,0.22537311719036324,1.0537639538043595
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,task,0.9990187076445308,0.0009812923554691766,0.1365928616169406,1.1544811598642353
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,matched_random,-0.15546245221970462,1.1554624522197046,0.1690012747177567,1.1544811598642353
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,opposite,-0.9609748352364945,1.9609748352364944,0.1846332566848786,1.1544811598642353
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,task,0.9999999271826815,7.28173185082781e-08,0.2654257515919358,1.5375292532361389
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,matched_random,-0.5375293260534574,1.5375293260534573,0.2952044950936226,1.5375292532361389
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,opposite,-0.9626257445896904,1.9626257445896904,0.30987110549414526,1.5375292532361389
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,task,0.9975464705575684,0.002453529442431601,0.38230451444069397,1.6414673718209474
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,matched_random,-0.6439209012633789,1.6439209012633789,0.4046591836773686,1.6414673718209474
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,opposite,-0.9613479560667405,1.9613479560667404,0.4169174114609674,1.6414673718209474
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,task,0.9981152673196774,0.0018847326803226316,0.11437528803310641,0.03835492009150587
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,matched_random,0.9597603472281715,0.040239652771828505,0.08909571850895137,0.03835492009150587
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,opposite,-0.9615805130684664,1.9615805130684665,0.0986035910452783,0.03835492009150587
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,task,0.9890187456986571,0.010981254301342891,0.21332704740695768,0.6783559944077043
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,matched_random,0.31066275129095283,0.6893372487090472,0.18462465436767184,0.6783559944077043
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,opposite,-0.9646507517125169,1.964650751712517,0.19425459298808265,0.6783559944077043
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,task,0.9629809386930326,0.037019061306967416,0.31131256039165095,1.3787745844602801
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,matched_random,-0.4157936457672476,1.4157936457672475,0.28354144879398757,1.3787745844602801
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,opposite,-0.9618424742284347,1.9618424742284346,0.29213154771043354,1.3787745844602801
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,task,0.9929056025703255,0.007094397429674548,0.03958082823794511,-0.0070913699391647045
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,matched_random,0.9999969725094902,3.0274905098437443e-06,0.06650058625420106,-0.0070913699391647045
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,opposite,0.9959912200856548,0.0040087799143452285,0.1432827547602322,-0.0070913699391647045
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,task,0.9860466005078532,0.0139533994921468,0.08025010797468056,-0.013774182595334028
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,matched_random,0.9998207831031872,0.00017921689681277275,0.1448263519188482,-0.013774182595334028
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,opposite,0.994654766743495,0.005345233256505044,0.24371522952120847,-0.013774182595334028
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,task,0.9792818256471988,0.02071817435280121,0.15412903818870305,-0.019941056318855233
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,matched_random,0.999222881966054,0.0007771180339459782,0.2391063390072049,-0.019941056318855233
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,opposite,0.9951779476808188,0.004822052319181203,0.3491208916757438,-0.019941056318855233
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,task,0.9977626501699134,0.00223734983008661,0.048806724721936055,-0.002230522917336053
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,0.9999931730872494,6.826912750557135e-06,0.07488848900116304,-0.002230522917336053
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,0.9998912971967298,0.00010870280327024417,0.12118430991598182,-0.002230522917336053
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,task,0.9947090464989337,0.005290953501066342,0.12621770592148213,-0.005034313779028632
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,0.9997433602779623,0.00025663972203771035,0.1623464953978882,-0.005034313779028632
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,0.999999525331867,4.746681330214386e-07,0.22124286906653384,-0.005034313779028632
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,task,0.991097853247067,0.008902146752932993,0.2243701130384722,-0.007867138768097415
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,0.9989649920151644,0.0010350079848355787,0.2656720806767798,-0.007867138768097415
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,0.9998088733096816,0.00019112669031839946,0.3298166202877971,-0.007867138768097415
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,0.9903265503574294,0.009673449642570553,0.10728826891784889,-0.009311342698418712
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,0.9996378930558482,0.00036210694415184097,0.12561744927132634,-0.009311342698418712
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,0.9974249592314752,0.0025750407685247723,0.2695396119139743,-0.009311342698418712
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,0.9810832093520545,0.01891679064794549,0.09052071719465565,-0.017393807054373545
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,0.998477016406428,0.0015229835935719471,0.2429830819701114,-0.017393807054373545
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,0.9977105177092337,0.0022894822907663093,0.41105832405574777,-0.017393807054373545
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,0.9728683522791006,0.027131647720899377,0.1203264444722609,-0.023712649530911456
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,0.9965810018100121,0.0034189981899879207,0.36901697324797694,-0.023712649530911456
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,0.998817192792607,0.0011828072073930551,0.5384130778364147,-0.023712649530911456
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,task,0.9960794612305748,0.003920538769425219,0.025948762508714595,-0.0038908997903159825
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,0.9999703610208908,2.963897910923663e-05,0.06341476096759813,-0.0038908997903159825
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,0.9980923180249555,0.0019076819750445395,0.0961887616549423,-0.0038908997903159825
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,task,0.9914136990797943,0.008586300920205736,0.08009841828786841,-0.008487474052633726
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,0.999901173132428,9.882686757201053e-05,0.12753734548335366,-0.008487474052633726
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,0.9969873326382636,0.003012667361736443,0.1666695709694378,-0.008487474052633726
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,1.0,task,0.9861099281254505,0.013890071874549492,0.14858954255067328,-0.013670921860095442
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,0.999780849985546,0.00021915001445405036,0.19829035896147998,-0.013670921860095442
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,0.9963914063303495,0.003608593669650495,0.23804547218283287,-0.013670921860095442
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,analogy,0.5,task,0.9999720595408865,2.7940459113473537e-05,0.02030086416785701,0.0002274762798342156
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,analogy,0.5,matched_random,0.9997445832610523,0.0002554167389476891,0.042667199916373764,0.0002274762798342156
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,analogy,0.5,opposite,0.9999095233381444,9.047666185557635e-05,0.051921870656339415,0.0002274762798342156
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,analogy,0.75,task,0.9999622187969669,3.778120303310484e-05,0.055173459583946,0.00039375423153720224
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,analogy,0.75,matched_random,0.9995684645654297,0.0004315354345703071,0.0850788051533384,0.00039375423153720224
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,analogy,0.75,opposite,0.9997700014247896,0.00022999857521044387,0.09713843421229416,0.00039375423153720224
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,analogy,1.0,task,0.9999643119225649,3.568807743514757e-05,0.10111591146703484,0.000512241014160919
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,analogy,1.0,matched_random,0.9994520709084039,0.0005479290915960666,0.13514974355152942,0.000512241014160919
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,analogy,1.0,opposite,0.999561981100616,0.0004380188993839962,0.1486381841848853,0.000512241014160919
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,definition,0.5,task,0.9998534082267959,0.00014659177320408556,0.03937694238657763,-5.220136255212893e-05
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,definition,0.5,matched_random,0.999905609589348,9.439041065195664e-05,0.06415354610370264,-5.220136255212893e-05
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,definition,0.5,opposite,0.9996312382913398,0.0003687617086601813,0.06886586369297605,-5.220136255212893e-05
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,definition,0.75,task,0.9997988795195408,0.00020112048045917152,0.0927055263128189,5.646187183006024e-05
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,definition,0.75,matched_random,0.9997424176477108,0.00025758235228923176,0.12371580858131814,5.646187183006024e-05
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,definition,0.75,opposite,0.9991515624627451,0.0008484375372549424,0.12953292322338986,5.646187183006024e-05
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,definition,1.0,task,0.9998085406150671,0.0001914593849329238,0.1565578108134469,0.0003149680058582849
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,definition,1.0,matched_random,0.9994935726092088,0.0005064273907912087,0.1893936522391913,0.0003149680058582849
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,definition,1.0,opposite,0.9985392528167504,0.0014607471832496222,0.19550896771424225,0.0003149680058582849
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,logic,0.5,task,0.9714178807615241,0.028582119238475867,0.08595488455207842,-0.027699205874818444
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,logic,0.5,matched_random,0.9991170866363426,0.0008829133636574227,0.08139141781556117,-0.027699205874818444
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,logic,0.5,opposite,0.9700608934691534,0.029939106530846638,0.169698165702251,-0.027699205874818444
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,logic,0.75,task,0.9616925803046924,0.0383074196953076,0.06803405911635665,-0.032926527773162406
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,logic,0.75,matched_random,0.9946191080778548,0.005380891922145192,0.1520479413156786,-0.032926527773162406
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,logic,0.75,opposite,0.946027899790097,0.05397210020990295,0.25352024611794394,-0.032926527773162406
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,logic,1.0,task,0.9703852509058922,0.029614749094107773,0.016643958705666227,-0.014878239097210866
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,logic,1.0,matched_random,0.9852634900031031,0.014736509996896907,0.22738760624360316,-0.014878239097210866
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,logic,1.0,opposite,0.9239678564661485,0.07603214353385146,0.3281733729171287,-0.014878239097210866
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,analogy,0.5,task,0.9802485056802192,0.01975149431978085,0.11856531736544057,-0.016629863869746964
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,analogy,0.5,matched_random,0.9968783695499661,0.0031216304500338854,0.0851208055643314,-0.016629863869746964
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,analogy,0.5,opposite,0.999999689774912,3.102250879516433e-07,0.1834185408945454,-0.016629863869746964
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,analogy,0.75,task,0.9304815085504085,0.06951849144959155,0.11857243483721723,-0.05867025122845204
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,analogy,0.75,matched_random,0.9891517597788605,0.010848240221139505,0.15552275103625154,-0.05867025122845204
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,analogy,0.75,opposite,0.9994347343693839,0.0005652656306160964,0.26848370373652514,-0.05867025122845204
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,analogy,1.0,task,0.8552912579659486,0.14470874203405137,0.07803235810870729,-0.12146857381396992
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,analogy,1.0,matched_random,0.9767598317799185,0.02324016822008146,0.22989826515214012,-0.12146857381396992
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,analogy,1.0,opposite,0.9973438504394095,0.0026561495605904595,0.34253199173365645,-0.12146857381396992
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,definition,0.5,task,0.9999955338852214,4.466114778556296e-06,0.010068202052424783,0.001688270818247628
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,definition,0.5,matched_random,0.9983072630669738,0.0016927369330261843,0.05606202257060475,0.001688270818247628
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,definition,0.5,opposite,0.9935973026907673,0.006402697309232708,0.11001614557593176,0.001688270818247628
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,definition,0.75,task,0.9982112286214253,0.001788771378574694,0.02915359041223216,0.0056099815151980925
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,definition,0.75,matched_random,0.9926012471062272,0.0073987528937727864,0.1148665940235412,0.0056099815151980925
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,definition,0.75,opposite,0.9836739362680205,0.016326063731979534,0.1808529223401686,0.0056099815151980925
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,definition,1.0,task,0.9904538460349828,0.009546153965017234,0.08820329542936516,0.008595123967819807
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,definition,1.0,matched_random,0.981858722067163,0.01814127793283704,0.18222043134948965,0.008595123967819807
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,causality,definition,1.0,opposite,0.9704740639317903,0.029525936068209746,0.25133932079950855,0.008595123967819807
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,logic,0.5,task,0.9997725633493385,0.00022743665066149443,0.010277211196922362,-0.0002152831698919444
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,logic,0.5,matched_random,0.9999878465192304,1.2153480769550029e-05,0.017481422617251097,-0.0002152831698919444
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,logic,0.5,opposite,0.9997432155801341,0.0002567844198658742,0.03252619608408854,-0.0002152831698919444
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,logic,0.75,task,0.9995467153549716,0.0004532846450283623,0.030164246799984216,-0.0004215665878651853
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,logic,0.75,matched_random,0.9999682819428368,3.1718057163176994e-05,0.03994218122360903,-0.0004215665878651853
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,logic,0.75,opposite,0.9994581447583413,0.0005418552416587286,0.05951928120759517,-0.0004215665878651853
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,logic,1.0,task,0.9993061845899526,0.000693815410047427,0.056674887877511314,-0.0006321559180700875
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,logic,1.0,matched_random,0.9999383405080227,6.165949197733944e-05,0.0677798740116071,-0.0006321559180700875
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,logic,1.0,opposite,0.9991252912105439,0.0008747087894560579,0.08959828723378363,-0.0006321559180700875
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,causality,0.5,task,0.9986820708902708,0.0013179291097291657,0.007899117826828056,-0.001317871944919946
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,causality,0.5,matched_random,0.9999999428351908,5.716480921957867e-08,0.02853372976243831,-0.001317871944919946
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,causality,0.5,opposite,0.9986511378277905,0.0013488621722095306,0.061319002043323426,-0.001317871944919946
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,causality,0.75,task,0.9974700073808317,0.0025299926191683086,0.03751249761815275,-0.0025296885153696103
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,causality,0.75,matched_random,0.9999996958962013,3.041037986983852e-07,0.06340514176659016,-0.0025296885153696103
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,causality,0.75,opposite,0.9973348185319585,0.002665181468041511,0.10253303110278454,-0.0025296885153696103
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,causality,1.0,task,0.9963448375409999,0.0036551624590001053,0.07656400564496138,-0.0036521839378079735
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,causality,1.0,matched_random,0.9999970214788079,2.978521192131822e-06,0.10316494001026076,-0.0036521839378079735
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,causality,1.0,opposite,0.9959804589553201,0.004019541044679942,0.14283697530537354,-0.0036521839378079735
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,definition,0.5,task,0.9999087803232299,9.121967677006015e-05,0.010510291318761229,-8.561204801516009e-05
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,definition,0.5,matched_random,0.9999943923712451,5.6076287549000625e-06,0.03182948691178872,-8.561204801516009e-05
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,definition,0.5,opposite,0.9999471781393353,5.282186066468686e-05,0.05191971056423892,-8.561204801516009e-05
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,definition,0.75,task,0.9997993061725836,0.0002006938274163872,0.03845143029897559,-0.00017825719209607627
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,definition,0.75,matched_random,0.9999775633646797,2.2436635320310927e-05,0.06526626985351941,-0.00017825719209607627
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,definition,0.75,opposite,0.9999101165278695,8.988347213045866e-05,0.08955405633087626,-0.00017825719209607627
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,definition,1.0,task,0.9996689750249583,0.0003310249750416716,0.0745367763933588,-0.000274682587830144
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,definition,1.0,matched_random,0.9999436576127885,5.634238721152762e-05,0.10284050222505242,-0.000274682587830144
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,analogy,definition,1.0,opposite,0.9998837892947997,0.00011621070520029253,0.12782575809293198,-0.000274682587830144
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,logic,0.5,task,0.9640230561490968,0.03597694385090322,0.0600196200446311,-0.03444357664306408
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,logic,0.5,matched_random,0.9984666327921609,0.0015333672078391425,0.06660995642097918,-0.03444357664306408
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,logic,0.5,opposite,0.980717637952505,0.019282362047495005,0.1740134377874288,-0.03444357664306408
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,logic,0.75,task,0.923723126438986,0.07627687356101398,0.05421963283252155,-0.06974753000124723
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,logic,0.75,matched_random,0.9934706564402332,0.006529343559766754,0.14207924108546688,-0.06974753000124723
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,logic,0.75,opposite,0.968897371544948,0.03110262845505196,0.2720178860852151,-0.06974753000124723
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,logic,1.0,task,0.8799939528171212,0.12000604718287877,0.09300939833369821,-0.10347784912448355
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,logic,1.0,matched_random,0.9834718019416048,0.016528198058395227,0.22867124015443016,-0.10347784912448355
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,logic,1.0,opposite,0.9620376535030063,0.037962346496993704,0.3638032334879005,-0.10347784912448355
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,causality,0.5,task,0.997019805630166,0.0029801943698339883,0.013298423421266888,-0.0018165081061379817
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,causality,0.5,matched_random,0.998836313736304,0.0011636862636960066,0.06534432674119367,-0.0018165081061379817
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,causality,0.5,opposite,0.9992670776219791,0.0007329223780209171,0.1292851675921331,-0.0018165081061379817
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,causality,0.75,task,0.9877482092824621,0.012251790717537903,0.0674926498197663,-0.007001906954549275
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,causality,0.75,matched_random,0.9947501162370114,0.0052498837629886275,0.1390984200156291,-0.007001906954549275
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,causality,0.75,opposite,0.9963526734088806,0.0036473265911194375,0.21790602980322796,-0.007001906954549275
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,causality,1.0,task,0.9689853816727378,0.031014618327262156,0.1460390787047797,-0.017302070016412596
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,causality,1.0,matched_random,0.9862874516891504,0.01371254831084956,0.22405507654361023,-0.017302070016412596
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,causality,1.0,opposite,0.9901390357584045,0.009860964241595549,0.30700203675894516,-0.017302070016412596
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,analogy,0.5,task,0.9704225358185177,0.029577464181482327,0.05672769021343702,-0.029453565880832255
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,analogy,0.5,matched_random,0.9998761016993499,0.00012389830065007157,0.08083983135457846,-0.029453565880832255
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,analogy,0.5,opposite,0.9874230712109885,0.01257692878901151,0.17296899677743244,-0.029453565880832255
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,analogy,0.75,task,0.9345136055242009,0.06548639447579907,0.04890886360540007,-0.06374746566283562
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,analogy,0.75,matched_random,0.9982610711870366,0.0017389288129634473,0.16012270430028844,-0.06374746566283562
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,analogy,0.75,opposite,0.9812193144275655,0.018780685572434508,0.2707573646503485,-0.06374746566283562
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,analogy,1.0,task,0.8933459912471919,0.10665400875280806,0.09083814531805963,-0.10000119015749998
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,analogy,1.0,matched_random,0.9933471814046919,0.006652818595308085,0.24810403654163646,-0.10000119015749998
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,definition,analogy,1.0,opposite,0.9791423418766783,0.020857658123321743,0.36242069676357785,-0.10000119015749998
