source_group,target_group,beta,lambda,gamma,target_assignment_rate,invariant_violation_score,rsm_pearson,mean_relative_perturbation_norm,constraint_score
definition,logic,0.0,10.0,0.05,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-15
definition,logic,0.25,10.0,0.05,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.009235785696402621
definition,logic,0.5,10.0,0.05,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.4713810153736892
definition,logic,0.75,10.0,0.05,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.9383854501795129
definition,logic,1.0,10.0,0.05,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.8912015801551577
definition,logic,1.5,10.0,0.05,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,0.7719208166852138
definition,logic,2.0,10.0,0.05,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,0.6637350823489607
definition,logic,0.0,10.0,0.1,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-15
definition,logic,0.25,10.0,0.1,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.014810099992648196
definition,logic,0.5,10.0,0.1,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.46023238678119804
definition,logic,0.75,10.0,0.1,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.9216625087808923
definition,logic,1.0,10.0,0.1,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.8689043229701754
definition,logic,1.5,10.0,0.1,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,0.7384749338879727
definition,logic,2.0,10.0,0.1,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,0.6191405679789962
definition,logic,0.0,10.0,0.2,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-15
definition,logic,0.25,10.0,0.2,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.025958728585139347
definition,logic,0.5,10.0,0.2,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.4379351295962158
definition,logic,0.75,10.0,0.2,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.8882166259836511
definition,logic,1.0,10.0,0.2,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.8243098086002109
definition,logic,1.5,10.0,0.2,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,0.6715831682934903
definition,logic,2.0,10.0,0.2,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,0.529951539239067
definition,logic,0.0,20.0,0.0,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-4.440892098500626e-15
definition,logic,0.25,20.0,0.0,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.007322942800314092
definition,logic,0.5,20.0,0.0,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.46505928793236073
definition,logic,0.75,20.0,0.0,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.9102167831562671
definition,logic,1.0,20.0,0.0,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.8269976746802801
definition,logic,1.5,20.0,0.0,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,0.6107333989649102
definition,logic,2.0,20.0,0.0,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,0.41665919343785074
definition,logic,0.0,20.0,0.05,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-4.440892098500626e-15
definition,logic,0.25,20.0,0.05,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.012897257096559667
definition,logic,0.5,20.0,0.05,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.45391065933986957
definition,logic,0.75,20.0,0.05,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.8934938417576465
definition,logic,1.0,20.0,0.05,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.8047004174952977
definition,logic,1.5,20.0,0.05,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,0.5772875161676689
definition,logic,2.0,20.0,0.05,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,0.37206467906788615
definition,logic,0.0,20.0,0.1,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-4.440892098500626e-15
definition,logic,0.25,20.0,0.1,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.018471571392805242
definition,logic,0.5,20.0,0.1,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.4427620307473784
definition,logic,0.75,20.0,0.1,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.8767709003590258
definition,logic,1.0,20.0,0.1,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.7824031603103154
definition,logic,1.5,20.0,0.1,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,0.5438416333704278
definition,logic,2.0,20.0,0.1,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,0.32747016469792156
definition,logic,0.0,20.0,0.2,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-4.440892098500626e-15
definition,logic,0.25,20.0,0.2,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.029620199985296393
definition,logic,0.5,20.0,0.2,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.42046477356239614
definition,logic,0.75,20.0,0.2,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.8433250175617847
definition,logic,1.0,20.0,0.2,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.7378086459403509
definition,logic,1.5,20.0,0.2,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,0.47694986777594534
definition,logic,2.0,20.0,0.2,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,0.23828113595799233
definition,logic,0.0,50.0,0.0,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-1.1102230246251565e-14
definition,logic,0.25,50.0,0.0,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.01830735700078523
definition,logic,0.5,50.0,0.0,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.41264821983090183
definition,logic,0.75,50.0,0.0,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.7755419578906677
definition,logic,1.0,50.0,0.0,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.5674941867007002
definition,logic,1.5,50.0,0.0,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,0.026833497412275475
definition,logic,2.0,50.0,0.0,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,-0.45835201640537315
definition,logic,0.0,50.0,0.05,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-1.1102230246251565e-14
definition,logic,0.25,50.0,0.05,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.023881671297030803
definition,logic,0.5,50.0,0.05,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.40149959123841067
definition,logic,0.75,50.0,0.05,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.7588190164920471
definition,logic,1.0,50.0,0.05,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.5451969295157179
definition,logic,1.5,50.0,0.05,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,-0.006612385384965738
definition,logic,2.0,50.0,0.05,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,-0.5029465307753378
definition,logic,0.0,50.0,0.1,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-1.1102230246251565e-14
definition,logic,0.25,50.0,0.1,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.02945598559327638
definition,logic,0.5,50.0,0.1,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.3903509626459195
definition,logic,0.75,50.0,0.1,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.7420960750934265
definition,logic,1.0,50.0,0.1,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.5228996723307355
definition,logic,1.5,50.0,0.1,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,-0.04005826818220695
definition,logic,2.0,50.0,0.1,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,-0.5475410451453023
definition,logic,0.0,50.0,0.2,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-1.1102230246251565e-14
definition,logic,0.25,50.0,0.2,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.04060461418576753
definition,logic,0.5,50.0,0.2,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.36805370546093724
definition,logic,0.75,50.0,0.2,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.7086501922961853
definition,logic,1.0,50.0,0.2,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.478305157960771
definition,logic,1.5,50.0,0.2,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,-0.10695003377668938
definition,logic,2.0,50.0,0.2,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,-0.6367300738852315
definition,logic,0.0,100.0,0.0,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-14
definition,logic,0.25,100.0,0.0,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.03661471400157046
definition,logic,0.5,100.0,0.0,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.32529643966180366
definition,logic,0.75,100.0,0.0,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.5510839157813354
definition,logic,1.0,100.0,0.0,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.13498837340140035
definition,logic,1.5,100.0,0.0,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,-0.946333005175449
definition,logic,2.0,100.0,0.0,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,-1.9167040328107463
definition,logic,0.0,100.0,0.05,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-14
definition,logic,0.25,100.0,0.05,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.04218902829781603
definition,logic,0.5,100.0,0.05,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.3141478110693125
definition,logic,0.75,100.0,0.05,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.5343609743827148
definition,logic,1.0,100.0,0.05,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.11269111621641806
definition,logic,1.5,100.0,0.05,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,-0.9797788879726903
definition,logic,2.0,100.0,0.05,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,-1.961298547180711
definition,logic,0.0,100.0,0.1,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-14
definition,logic,0.25,100.0,0.1,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.047763342594061606
definition,logic,0.5,100.0,0.1,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.30299918247682134
definition,logic,0.75,100.0,0.1,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.5176380329840942
definition,logic,1.0,100.0,0.1,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.09039385903143575
definition,logic,1.5,100.0,0.1,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,-1.0132247707699316
definition,logic,2.0,100.0,0.1,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,-2.0058930615506756
definition,logic,0.0,100.0,0.2,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-14
definition,logic,0.25,100.0,0.2,0.0,0.0003661471400157046,0.9996338528599843,0.1114862859249115,-0.05891197118655276
definition,logic,0.5,100.0,0.2,0.5,0.0017470356033819634,0.998252964396618,0.222972571849823,0.28070192529183907
definition,logic,0.75,100.0,0.2,1.0,0.004489160842186646,0.9955108391578134,0.3344588279724121,0.484192150186853
definition,logic,1.0,100.0,0.2,1.0,0.008650116265985996,0.991349883734014,0.445945143699646,0.04579934466147115
definition,logic,1.5,100.0,0.2,1.0,0.01946333005175449,0.9805366699482455,0.6689176559448242,-1.0801165363644138
definition,logic,2.0,100.0,0.2,1.0,0.029167040328107463,0.9708329596718925,0.891890287399292,-2.095082090290605
definition,causality,0.0,1.0,0.0,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-16
definition,causality,0.25,1.0,0.0,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.1660389040771302
definition,causality,0.5,1.0,0.0,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.49744998043685984
definition,causality,0.75,1.0,0.0,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.9943605430349394
definition,causality,1.0,1.0,0.0,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.9904305029364872
definition,causality,1.5,1.0,0.0,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.9816985005707085
definition,causality,2.0,1.0,0.0,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.973955128715785
definition,causality,0.0,1.0,0.05,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-16
definition,causality,0.25,1.0,0.05,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.16157290276022518
definition,causality,0.5,1.0,0.05,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.4885179778030498
definition,causality,0.75,1.0,0.05,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.9809625409468694
definition,causality,1.0,1.0,0.05,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.972566497668867
definition,causality,1.5,1.0,0.05,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.9549024963945687
definition,causality,2.0,1.0,0.05,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.9382271181805448
definition,causality,0.0,1.0,0.1,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-16
definition,causality,0.25,1.0,0.1,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.15710690144332015
definition,causality,0.5,1.0,0.1,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.47958597516923973
definition,causality,0.75,1.0,0.1,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.9675645388587996
definition,causality,1.0,1.0,0.1,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.9547024924012469
definition,causality,1.5,1.0,0.1,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.9281064922184289
definition,causality,2.0,1.0,0.1,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.9024991076453047
definition,causality,0.0,1.0,0.2,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-16
definition,causality,0.25,1.0,0.2,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.14817489880951012
definition,causality,0.5,1.0,0.2,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.4617219699016197
definition,causality,0.75,1.0,0.2,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.9407685346826598
definition,causality,1.0,1.0,0.2,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.9189744818660068
definition,causality,1.5,1.0,0.2,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.8745144838661492
definition,causality,2.0,1.0,0.2,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.8310430865748244
definition,causality,0.0,5.0,0.0,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-1.1102230246251565e-15
definition,causality,0.25,5.0,0.0,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.1635278537189844
definition,causality,0.5,5.0,0.0,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.4872499021842992
definition,causality,0.75,5.0,0.0,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.9718027151746969
definition,causality,1.0,5.0,0.0,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.9521525146824358
definition,causality,1.5,5.0,0.0,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.9084925028535425
definition,causality,2.0,5.0,0.0,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.8697756435789252
definition,causality,0.0,5.0,0.05,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-1.1102230246251565e-15
definition,causality,0.25,5.0,0.05,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.15906185240207937
definition,causality,0.5,5.0,0.05,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.47831789955048915
definition,causality,0.75,5.0,0.05,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.9584047130866269
definition,causality,1.0,5.0,0.05,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.9342885094148157
definition,causality,1.5,5.0,0.05,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.8816964986774027
definition,causality,2.0,5.0,0.05,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.834047633043685
definition,causality,0.0,5.0,0.1,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-1.1102230246251565e-15
definition,causality,0.25,5.0,0.1,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.15459585108517435
definition,causality,0.5,5.0,0.1,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.4693858969166791
definition,causality,0.75,5.0,0.1,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.945006710998557
definition,causality,1.0,5.0,0.1,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.9164245041471956
definition,causality,1.5,5.0,0.1,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.8549004945012629
definition,causality,2.0,5.0,0.1,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.7983196225084449
definition,causality,0.0,5.0,0.2,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-1.1102230246251565e-15
definition,causality,0.25,5.0,0.2,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.14566384845136432
definition,causality,0.5,5.0,0.2,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.45152189164905904
definition,causality,0.75,5.0,0.2,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.9182107068224172
definition,causality,1.0,5.0,0.2,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.8806964936119555
definition,causality,1.5,5.0,0.2,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.8013084861489832
definition,causality,2.0,5.0,0.2,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.7268636014379646
definition,causality,0.0,10.0,0.0,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-15
definition,causality,0.25,10.0,0.0,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.16038904077130214
definition,causality,0.5,10.0,0.0,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.4744998043685984
definition,causality,0.75,10.0,0.0,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.9436054303493937
definition,causality,1.0,10.0,0.0,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.9043050293648716
definition,causality,1.5,10.0,0.0,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.8169850057070851
definition,causality,2.0,10.0,0.0,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.7395512871578505
definition,causality,0.0,10.0,0.05,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-15
definition,causality,0.25,10.0,0.05,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.15592303945439712
definition,causality,0.5,10.0,0.05,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.46556780173478834
definition,causality,0.75,10.0,0.05,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.9302074282613237
definition,causality,1.0,10.0,0.05,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.8864410240972515
definition,causality,1.5,10.0,0.05,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.7901890015309453
definition,causality,2.0,10.0,0.05,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.7038232766226102
definition,causality,0.0,10.0,0.1,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-15
definition,causality,0.25,10.0,0.1,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.1514570381374921
definition,causality,0.5,10.0,0.1,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.4566357991009783
definition,causality,0.75,10.0,0.1,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.9168094261732539
definition,causality,1.0,10.0,0.1,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.8685770188296313
definition,causality,1.5,10.0,0.1,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.7633929973548055
definition,causality,2.0,10.0,0.1,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.6680952660873701
definition,causality,0.0,10.0,0.2,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-2.220446049250313e-15
definition,causality,0.25,10.0,0.2,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.14252503550368206
definition,causality,0.5,10.0,0.2,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.43877179383335824
definition,causality,0.75,10.0,0.2,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.8900134219971141
definition,causality,1.0,10.0,0.2,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.8328490082943912
definition,causality,1.5,10.0,0.2,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.7098009890025258
definition,causality,2.0,10.0,0.2,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.5966392450168898
definition,causality,0.0,20.0,0.0,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-4.440892098500626e-15
definition,causality,0.25,20.0,0.0,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.15411141487593763
definition,causality,0.5,20.0,0.0,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.4489996087371968
definition,causality,0.75,20.0,0.0,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.8872108606987874
definition,causality,1.0,20.0,0.0,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.8086100587297431
definition,causality,1.5,20.0,0.0,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.6339700114141702
definition,causality,2.0,20.0,0.0,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.4791025743157009
definition,causality,0.0,20.0,0.05,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-4.440892098500626e-15
definition,causality,0.25,20.0,0.05,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.1496454135590326
definition,causality,0.5,20.0,0.05,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.44006760610338674
definition,causality,0.75,20.0,0.05,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.8738128586107174
definition,causality,1.0,20.0,0.05,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.790746053462123
definition,causality,1.5,20.0,0.05,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.6071740072380304
definition,causality,2.0,20.0,0.05,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.44337456378046075
definition,causality,0.0,20.0,0.1,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-4.440892098500626e-15
definition,causality,0.25,20.0,0.1,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.14517941224212758
definition,causality,0.5,20.0,0.1,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.4311356034695767
definition,causality,0.75,20.0,0.1,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.8604148565226476
definition,causality,1.0,20.0,0.1,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.7728820481945029
definition,causality,1.5,20.0,0.1,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.5803780030618906
definition,causality,2.0,20.0,0.1,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.4076465532452206
definition,causality,0.0,20.0,0.2,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-4.440892098500626e-15
definition,causality,0.25,20.0,0.2,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.13624740960831755
definition,causality,0.5,20.0,0.2,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.41327159820195664
definition,causality,0.75,20.0,0.2,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.8336188523465078
definition,causality,1.0,20.0,0.2,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.7371540376592628
definition,causality,1.5,20.0,0.2,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.5267859947096108
definition,causality,2.0,20.0,0.2,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,0.3361905321747402
definition,causality,0.0,50.0,0.0,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-1.1102230246251565e-14
definition,causality,0.25,50.0,0.0,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.1352785371898441
definition,causality,0.5,50.0,0.0,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.372499021842992
definition,causality,0.75,50.0,0.0,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.7180271517469685
definition,causality,1.0,50.0,0.0,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.5215251468243578
definition,causality,1.5,50.0,0.0,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.0849250285354255
definition,causality,2.0,50.0,0.0,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,-0.3022435642107477
definition,causality,0.0,50.0,0.05,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-1.1102230246251565e-14
definition,causality,0.25,50.0,0.05,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.13081253587293906
definition,causality,0.5,50.0,0.05,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.36356701920918194
definition,causality,0.75,50.0,0.05,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.7046291496588986
definition,causality,1.0,50.0,0.05,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.5036611415567377
definition,causality,1.5,50.0,0.05,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.05812902435928566
definition,causality,2.0,50.0,0.05,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,-0.3379715747459879
definition,causality,0.0,50.0,0.1,0.0,2.220446049250313e-16,0.9999999999999998,0.0,-1.1102230246251565e-14
definition,causality,0.25,50.0,0.1,0.16666666666666666,0.0006277625895364514,0.9993722374104635,0.08932002633810043,0.12634653455603403
definition,causality,0.5,50.0,0.1,0.5,0.00255001956314016,0.9974499804368598,0.17864005267620087,0.3546350165753719
definition,causality,0.75,50.0,0.1,1.0,0.00563945696506063,0.9943605430349394,0.2679600417613983,0.6912311475708287
definition,causality,1.0,50.0,0.1,1.0,0.009569497063512844,0.9904305029364872,0.35728010535240173,0.48579713628911764
definition,causality,1.5,50.0,0.1,1.0,0.01830149942929149,0.9816985005707085,0.5359200835227966,0.03133302018314583
definition,causality,2.0,50.0,0.1,1.0,0.026044871284214954,0.973955128715785,0.7145602107048035,-0.37369958528122804
